Survived,Sex,Age,SibSp,Parch,Fare,AgeBand,Embarked_filled,CabinKnown,Age_imputed,Age_cap,Fare_cap,Fare_log1p,FamilySize,IsAlone,Sex_bin,Pclass_2,Pclass_3,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Age_cap_z,Fare_cap_z,Fare_log1p_z,SibSp_z,Parch_z,FamilySize_z
0,male,19.0,0,0,10.1708,18-29,S,0,19.0,19.0,10.1708,2.4133032309283076,1,1,0,False,True,False,True,False,True,False,False,-0.7775001953653405,-0.6778664779682156,-0.5667940759868451,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,18.0,0,0,7.7958,18-29,S,0,18.0,18.0,7.7958,2.174274334826008,1,1,0,False,True,False,True,False,True,False,False,-0.8560843892064189,-0.7938892032204868,-0.8135961720983267,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,15.0,0,1,211.3375,10-17,S,1,15.0,15.0,65.6344,5.35817698994543,2,0,1,False,False,False,True,True,False,False,False,-1.0918369707296538,2.0316232164746784,2.4738467350641637,-0.47454519624983954,0.7676298785983874,0.059159876663617626
1,male,31.0,1,0,57.0,30-44,S,1,31.0,31.0,57.0,4.060443010546419,2,0,0,False,False,False,True,False,True,False,False,0.16551013072759907,1.6098183242985895,1.1339105535671157,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,female,4.0,0,1,13.4167,0-9,C,0,4.0,4.0,13.4167,2.668387256845834,2,0,1,False,True,False,False,True,False,False,False,-1.9562631029815152,-0.5192988300118588,-0.3034147385612252,-0.47454519624983954,0.7676298785983874,0.059159876663617626
1,male,,0,0,56.4958,,S,0,25.0,25.0,56.4958,4.05171190165724,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,1.5851873103734548,1.1248955097361604,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,25.0,0,0,7.225,18-29,C,0,25.0,25.0,7.225,2.1071782966514356,1,1,0,False,True,False,False,False,True,False,False,-0.30599503231887076,-0.8217737386200644,-0.8828741679067217,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,60.0,0,0,26.55,60+,S,0,60.0,57.75,26.55,3.3160025355989236,1,1,0,False,False,False,True,False,False,False,True,2.267637315976444,0.12228485737999564,0.36526093570402607,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,52.0,0,0,13.5,45-59,S,0,52.0,52.0,13.5,2.6741486494265287,1,1,0,True,False,False,True,False,True,False,False,1.8157782013902435,-0.515229485585116,-0.29746598596845064,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,44.0,0,0,8.05,30-44,S,0,44.0,44.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,1.187104650661617,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,,0,0,7.7333,,Q,0,21.5,21.5,7.7333,2.167143305297764,1,1,1,False,True,True,False,True,False,False,False,-0.5810397107626448,-0.7969424328323887,-0.8209591021193487,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,49.0,1,1,110.8833,45-59,C,1,49.0,49.0,65.6344,4.717456363787216,3,0,0,False,False,False,False,False,True,False,False,1.5800256198670086,2.0316232164746784,1.812289926928167,0.4327933656785018,0.7676298785983874,0.6792945838081278
0,male,42.0,0,0,7.65,30-44,S,1,42.0,42.0,7.65,2.157559320943788,1,1,0,False,True,False,True,False,True,False,False,1.0299362629794604,-0.8010117772591314,-0.830854756854953,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,18.0,1,0,227.525,18-29,C,1,18.0,18.0,65.6344,5.4316456135398825,2,0,1,False,False,False,False,False,False,True,False,-0.8560843892064189,2.0316232164746784,2.5497045522452972,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,male,35.0,0,0,26.2875,30-44,S,1,35.0,35.0,26.2875,3.3064287218760624,1,1,0,False,False,False,True,False,True,False,False,0.4798469060919123,0.1094612930100078,0.3553757823476229,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,18.0,0,1,14.4542,18-29,C,0,18.0,18.0,14.4542,2.737880811060884,2,0,1,False,True,False,False,True,False,False,False,-0.8560843892064189,-0.46861521845428766,-0.23166125968823223,-0.47454519624983954,0.7676298785983874,0.059159876663617626
0,male,25.0,0,0,7.7417,18-29,Q,0,25.0,25.0,7.7417,2.1681046787623672,1,1,0,False,True,True,False,False,True,False,False,-0.30599503231887076,-0.7965320787725492,-0.8199664648688783,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,26.0,1,0,7.8542,18-29,S,0,26.0,26.0,7.8542,2.180891922715322,2,0,0,False,True,False,True,False,True,False,False,-0.22741083847779245,-0.7910362654711258,-0.806763380796033,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,39.0,0,0,26.0,30-44,S,0,39.0,39.0,26.0,3.295836866004329,1,1,0,True,False,False,True,False,True,False,False,0.7941836814562255,0.0954164367952591,0.3444394801955362,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,45.0,0,0,13.5,45-59,S,0,45.0,45.0,13.5,2.6741486494265287,1,1,1,True,False,False,True,False,False,True,False,1.2656888445026953,-0.515229485585116,-0.29746598596845064,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,42.0,0,0,26.2875,30-44,S,1,42.0,42.0,26.2875,3.3064287218760624,1,1,0,False,False,False,True,False,True,False,False,1.0299362629794604,0.1094612930100078,0.3553757823476229,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,22.0,0,0,151.55,18-29,S,0,22.0,22.0,65.6344,5.027492411162679,1,1,1,False,False,False,True,True,False,False,False,-0.5417476138421057,2.0316232164746784,2.132408321022389,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,,1,1,15.2458,,C,0,25.0,25.0,15.2458,2.7878344138303452,3,0,0,False,True,False,False,False,False,False,False,-0.30599503231887076,-0.42994423348178334,-0.1800831698720664,0.4327933656785018,0.7676298785983874,0.6792945838081278
1,female,24.0,0,0,49.5042,18-29,C,1,24.0,24.0,49.5042,3.922056501139853,1,1,1,False,False,False,False,False,False,False,True,-0.38457922615994905,1.2436359479002839,0.9910237262754293,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,26.55,,S,1,40.0,40.0,26.55,3.3160025355989236,1,1,0,False,False,False,True,False,True,False,False,0.8727678752973038,0.12228485737999564,0.36526093570402607,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,48.0,1,0,52.0,45-59,S,1,48.0,48.0,52.0,3.970291913552122,2,0,0,False,False,False,True,False,True,False,False,1.5014414260259303,1.3655599553464393,1.0408277503255374,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,29.0,0,0,9.4833,18-29,S,0,29.0,29.0,9.4833,2.3497835148230464,1,1,0,False,True,False,True,False,True,False,False,0.008341743045442463,-0.7114520036991362,-0.6323794480268654,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,52.0,0,0,13.0,45-59,S,0,52.0,52.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,True,False,False,1.8157782013902435,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,19.0,0,0,7.65,18-29,S,1,19.0,19.0,7.65,2.157559320943788,1,1,0,False,True,False,True,False,True,False,False,-0.7775001953653405,-0.8010117772591314,-0.830854756854953,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,38.0,0,0,227.525,30-44,C,1,38.0,38.0,65.6344,5.4316456135398825,1,1,1,False,False,False,False,True,False,False,False,0.7155994876151472,2.0316232164746784,2.5497045522452972,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,27.0,0,0,10.5,18-29,S,1,27.0,27.0,10.5,2.4423470353692043,1,1,1,True,False,False,True,True,False,False,False,-0.14882664463671416,-0.661784506956406,-0.5368057694182641,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,15.5,,Q,0,25.0,25.0,15.5,2.803360380906535,1,1,0,False,True,True,False,False,True,False,False,-0.30599503231887076,-0.417526138004256,-0.16405229962564447,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,33.0,0,0,7.775,30-44,S,0,33.0,33.0,7.775,2.1719067693519296,1,1,0,False,True,False,True,False,True,False,False,0.3226785184097557,-0.7949053180353277,-0.8160407306065733,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,6.0,0,1,33.0,0-9,S,0,6.0,6.0,33.0,3.5263605246161616,2,0,1,True,False,False,True,True,False,False,False,-1.7990947152993586,0.4373781533282692,0.5824597491940529,-0.47454519624983954,0.7676298785983874,0.059159876663617626
0,male,17.0,1,0,7.0542,10-17,S,0,17.0,17.0,7.0542,2.086193694502369,2,0,0,False,True,False,True,False,True,False,False,-0.9346685830474972,-0.8301176045034698,-0.9045411875888885,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,34.0,0,0,13.0,30-44,S,0,34.0,34.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,True,False,False,0.401262712250834,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,50.0,0,0,13.0,45-59,S,0,50.0,50.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,True,False,False,1.658609813708087,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,27.0,1,0,53.1,18-29,S,1,27.0,27.0,53.1,3.9908341858524357,2,0,0,False,False,False,True,False,True,False,False,-0.14882664463671416,1.4192967965159125,1.0620380556287106,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,20.0,0,0,8.6625,18-29,S,0,20.0,20.0,8.6625,2.2682524139135403,1,1,0,False,True,False,True,False,True,False,False,-0.6989160015242623,-0.7515494575463212,-0.7165619336211217,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,30.0,3,0,21.0,30-44,S,0,30.0,30.0,21.0,3.091042453358316,4,0,1,True,False,False,True,False,False,True,False,0.08692593688652077,-0.14884193215689093,0.1329851701219792,2.2474704895351842,-0.4736736092984604,1.299429290952638
1,female,,0,0,7.7375,,Q,0,21.5,21.5,7.7375,2.1676241075599285,1,1,1,False,True,True,False,True,False,False,False,-0.5810397107626448,-0.7967372558024689,-0.8204626642072291,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,25.0,1,0,26.0,18-29,S,0,25.0,25.0,26.0,3.295836866004329,2,0,0,True,False,False,True,False,True,False,False,-0.30599503231887076,0.0954164367952591,0.3444394801955362,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,female,25.0,1,0,7.925,18-29,S,0,25.0,25.0,7.925,2.188856327665703,2,0,1,False,True,False,True,True,False,False,False,-0.30599503231887076,-0.7875775669667633,-0.798539974052802,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,female,29.0,0,0,211.3375,18-29,S,1,29.0,29.0,65.6344,5.35817698994543,1,1,1,False,False,False,True,True,False,False,False,0.008341743045442463,2.0316232164746784,2.4738467350641637,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,11.0,0,0,18.7875,10-17,C,0,11.0,11.0,18.7875,2.9850504252071306,1,1,0,False,True,False,False,False,True,False,False,-1.406173746093967,-0.25692626041821726,0.023546289947323752,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,0.0,,S,0,30.0,30.0,0.0,0.0,1,1,0,True,False,False,True,False,True,False,False,0.08692593688652077,-1.1747270817559212,-3.0585777291682934,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,23.0,0,0,13.0,18-29,S,0,23.0,23.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,True,False,False,-0.4631634200010274,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,23.0,0,0,13.0,18-29,S,0,23.0,23.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,True,False,False,-0.4631634200010274,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,28.5,0,0,16.1,18-29,S,0,28.5,28.5,16.1,2.8390784635086144,1,1,0,False,True,False,True,False,True,False,False,-0.03095035387509669,-0.3882151337299979,-0.12717266791993012,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,48.0,1,3,34.375,45-59,S,0,48.0,48.0,34.375,3.5660053559634015,5,0,1,False,True,False,True,False,False,True,False,1.5014414260259303,0.5045492047901105,0.6233938271906204,0.4327933656785018,3.250236854392083,1.9195639980971482
1,male,35.0,0,0,512.3292,30-44,C,1,35.0,35.0,65.6344,6.240917354759096,1,1,0,False,False,False,False,False,True,False,False,0.4798469060919123,2.0316232164746784,3.3852937438182273,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,7.8958,,S,0,25.0,25.0,7.8958,2.1855792552411137,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.7890040358414437,-0.8019236166026618,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,7.8958,,S,0,25.0,25.0,7.8958,2.1855792552411137,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.7890040358414437,-0.8019236166026618,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,,0,0,30.0,,S,1,40.0,40.0,30.0,3.4339872044851463,1,1,0,False,False,False,True,False,True,False,False,0.8727678752973038,0.2908231319569791,0.4870824563024251,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,36.0,1,0,78.85,30-44,S,1,36.0,36.0,65.6344,4.380149874661021,2,0,0,False,False,False,True,False,True,False,False,0.5584310999329906,2.0316232164746784,1.464014258564117,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,female,21.0,2,2,262.375,18-29,C,1,21.0,21.0,65.6344,5.5735788721243535,5,0,1,False,False,False,False,True,False,False,False,-0.620331807683184,2.0316232164746784,2.6962534687059603,1.340131927606843,2.0089333664952354,1.9195639980971482
0,male,24.0,1,0,16.1,18-29,S,0,24.0,24.0,16.1,2.8390784635086144,2,0,0,False,True,False,True,False,True,False,False,-0.38457922615994905,-0.3882151337299979,-0.12717266791993012,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,male,31.0,0,0,7.925,30-44,S,0,31.0,31.0,7.925,2.188856327665703,1,1,0,False,True,False,True,False,True,False,False,0.16551013072759907,-0.7875775669667633,-0.798539974052802,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,70.0,1,1,71.0,60+,S,1,70.0,57.75,65.6344,4.276666119016055,3,0,0,False,False,False,True,False,False,False,True,2.267637315976444,2.0316232164746784,1.3571652197109427,0.4327933656785018,0.7676298785983874,0.6792945838081278
0,male,16.0,1,1,20.25,10-17,S,0,16.0,16.0,20.25,3.056356895370426,3,0,0,False,True,False,True,False,True,False,False,-1.0132527768885755,-0.18548068749971344,0.0971716406458445,0.4327933656785018,0.7676298785983874,0.6792945838081278
1,female,30.0,0,0,13.0,30-44,S,0,30.0,30.0,13.0,2.6390573296152584,1,1,1,True,False,False,True,True,False,False,False,0.08692593688652077,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,19.0,1,0,53.1,18-29,S,1,19.0,19.0,53.1,3.9908341858524357,2,0,0,False,False,False,True,False,True,False,False,-0.7775001953653405,1.4192967965159125,1.0620380556287106,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,31.0,0,0,7.75,30-44,Q,0,31.0,31.0,7.75,2.169053700369523,1,1,0,False,True,True,False,False,True,False,False,0.16551013072759907,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,4.0,1,1,23.0,0-9,S,0,4.0,4.0,23.0,3.1780538303479458,3,0,1,True,False,False,True,True,False,False,False,-1.9562631029815152,-0.051138584576030925,0.2228261499229997,0.4327933656785018,0.7676298785983874,0.6792945838081278
1,male,6.0,0,1,12.475,0-9,S,1,6.0,6.0,12.475,2.600836116795061,2,0,0,False,True,False,True,False,False,False,False,-1.7990947152993586,-0.5653024512203068,-0.37316263612134226,-0.47454519624983954,0.7676298785983874,0.059159876663617626
0,male,33.0,0,0,9.5,30-44,S,0,33.0,33.0,9.5,2.3513752571634776,1,1,0,False,True,False,True,False,True,False,False,0.3226785184097557,-0.710636180746836,-0.6307359423566569,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,23.0,0,0,7.8958,18-29,S,0,23.0,23.0,7.8958,2.1855792552411137,1,1,0,False,True,False,True,False,True,False,False,-0.4631634200010274,-0.7890040358414437,-0.8019236166026618,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,48.0,1,2,65.0,45-59,S,0,48.0,48.0,65.0,4.189654742026425,4,0,1,True,False,False,True,False,False,True,False,1.5014414260259303,2.0006317146220294,1.2673242399099218,0.4327933656785018,2.0089333664952354,1.299429290952638
1,male,0.67,1,1,14.5,0-9,S,0,0.67,0.67,14.5,2.740840023925201,3,0,0,True,False,False,True,False,False,False,False,-2.2179484684723056,-0.466377811794686,-0.2286058134653583,0.4327933656785018,0.7676298785983874,0.6792945838081278
0,male,28.0,0,0,7.7958,18-29,S,0,28.0,28.0,7.7958,2.174274334826008,1,1,0,False,True,False,True,False,True,False,False,-0.07024245079563585,-0.7938892032204868,-0.8135961720983267,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,18.0,0,0,11.5,18-29,S,0,18.0,18.0,11.5,2.5257286443082556,1,1,0,True,False,False,True,False,True,False,False,-0.8560843892064189,-0.612932833165976,-0.4507125974257932,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,34.0,0,0,8.05,30-44,S,0,34.0,34.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,0.401262712250834,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,33.0,0,0,86.5,30-44,S,1,33.0,33.0,65.6344,4.471638793363569,1,1,1,False,False,False,True,False,False,False,True,0.3226785184097557,2.0316232164746784,1.5584783893656837,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,14.5,,S,0,25.0,25.0,14.5,2.740840023925201,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.466377811794686,-0.2286058134653583,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,41.0,0,0,7.125,30-44,S,0,41.0,41.0,7.125,2.094945728215801,1,1,0,False,True,False,True,False,True,False,False,0.9513520691383821,-0.8266589059991073,-0.8955045384601199,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,20.0,0,0,7.2292,18-29,C,0,20.0,20.0,7.2292,2.1076888046179385,1,1,0,False,True,False,False,False,True,False,False,-0.6989160015242623,-0.8215685615901446,-0.8823470582632056,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,36.0,1,2,120.0,30-44,S,1,36.0,36.0,65.6344,4.795790545596741,4,0,1,False,False,False,True,False,False,True,False,0.5584310999329906,2.0316232164746784,1.8931715298766851,0.4327933656785018,2.0089333664952354,1.299429290952638
0,male,16.0,0,0,7.775,10-17,S,0,16.0,16.0,7.775,2.1719067693519296,1,1,0,False,True,False,True,False,True,False,False,-1.0132527768885755,-0.7949053180353277,-0.8160407306065733,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,51.0,1,0,77.9583,45-59,S,1,51.0,51.0,65.6344,4.368919865004903,2,0,1,False,False,False,True,False,False,True,False,1.7371940075491652,2.0316232164746784,1.452419049919151,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,,0,0,39.6,,C,0,40.0,40.0,39.6,3.703768066607687,1,1,0,False,False,False,False,False,False,False,True,0.8727678752973038,0.7597992003451073,0.7656365698356679,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,30.5,0,0,7.75,30-44,Q,0,30.5,30.5,7.75,2.169053700369523,1,1,1,False,True,True,False,True,False,False,False,0.12621803380705993,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,1,0,24.15,,Q,0,25.0,25.0,24.15,3.224857896545748,2,0,0,False,True,True,False,False,True,False,False,-0.30599503231887076,0.005040840282963516,0.2711522804976662,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,32.0,0,0,8.3625,30-44,S,0,32.0,32.0,8.3625,2.236712348843338,1,1,0,False,True,False,True,False,True,False,False,0.24409432456867738,-0.7662049596834501,-0.7491276790090223,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,24.0,0,0,9.5,18-29,S,0,24.0,24.0,9.5,2.3513752571634776,1,1,0,False,True,False,True,False,True,False,False,-0.38457922615994905,-0.710636180746836,-0.6307359423566569,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,48.0,0,0,7.8542,45-59,S,0,48.0,48.0,7.8542,2.180891922715322,1,1,0,False,True,False,True,False,True,False,False,1.5014414260259303,-0.7910362654711258,-0.806763380796033,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,57.0,0,0,10.5,45-59,S,1,57.0,57.0,10.5,2.4423470353692043,1,1,1,True,False,False,True,False,False,True,False,2.208699170595635,-0.661784506956406,-0.5368057694182641,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,7.225,,C,0,25.0,25.0,7.225,2.1071782966514356,1,1,0,False,True,False,False,False,True,False,False,-0.30599503231887076,-0.8217737386200644,-0.8828741679067217,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,54.0,1,3,23.0,45-59,S,0,54.0,54.0,23.0,3.1780538303479458,5,0,1,True,False,False,True,False,False,True,False,1.9729465890724,-0.051138584576030925,0.2228261499229997,0.4327933656785018,3.250236854392083,1.9195639980971482
0,male,18.0,0,0,7.75,18-29,S,0,18.0,18.0,7.75,2.169053700369523,1,1,0,False,True,False,True,False,True,False,False,-0.8560843892064189,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,7.75,,Q,1,25.0,25.0,7.75,2.169053700369523,1,1,0,False,True,True,False,False,True,False,False,-0.30599503231887076,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,5.0,0,0,12.475,0-9,S,0,5.0,5.0,12.475,2.600836116795061,1,1,1,False,True,False,True,True,False,False,False,-1.877678909140437,-0.5653024512203068,-0.37316263612134226,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,7.7375,,Q,0,25.0,25.0,7.7375,2.1676241075599285,1,1,0,False,True,True,False,False,True,False,False,-0.30599503231887076,-0.7967372558024689,-0.8204626642072291,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,43.0,0,1,211.3375,30-44,S,1,43.0,43.0,65.6344,5.35817698994543,2,0,1,False,False,False,True,False,False,True,False,1.1085204568205387,2.0316232164746784,2.4738467350641637,-0.47454519624983954,0.7676298785983874,0.059159876663617626
1,female,13.0,0,0,7.2292,10-17,C,0,13.0,13.0,7.2292,2.1076888046179385,1,1,1,False,True,False,False,True,False,False,False,-1.2490053584118104,-0.8215685615901446,-0.8823470582632056,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,17.0,1,0,57.0,10-17,S,1,17.0,17.0,57.0,4.060443010546419,2,0,1,False,False,False,True,False,False,True,False,-0.9346685830474972,1.6098183242985895,1.1339105535671157,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,29.0,0,0,30.0,18-29,S,1,29.0,29.0,30.0,3.4339872044851463,1,1,0,False,False,False,True,False,True,False,False,0.008341743045442463,0.2908231319569791,0.4870824563024251,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,1,2,23.45,,S,0,25.0,25.0,23.45,3.196630215920881,4,0,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.029155331370337455,0.24200663802437702,0.4327933656785018,2.0089333664952354,1.299429290952638
0,male,25.0,0,0,7.05,18-29,S,0,25.0,25.0,7.05,2.0856720914304723,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.8303227815333896,-0.9050797531497118,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,25.0,0,0,7.25,18-29,S,0,25.0,25.0,7.25,2.1102132003465894,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.8205524467753036,-0.8797405693934278,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,18.0,0,0,7.4958,18-29,S,0,18.0,18.0,7.4958,2.139571923732859,1,1,1,False,True,False,True,True,False,False,False,-0.8560843892064189,-0.8085447053576159,-0.8494271027413144,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,8.0,4,1,29.125,0-9,Q,0,8.0,8.0,29.125,3.405355391810819,6,0,0,False,True,True,False,False,False,False,False,-1.641926327617202,0.24807791739035287,0.457519539438721,3.1548090514635256,0.7676298785983874,2.5396987052416584
1,male,1.0,1,2,20.575,0-9,S,0,1.0,1.0,20.575,3.0715352369694915,4,0,0,False,True,False,True,False,False,False,False,-2.1920156845047503,-0.16960389351782373,0.11284358066326507,0.4327933656785018,2.0089333664952354,1.299429290952638
0,male,46.0,0,0,79.2,45-59,C,1,46.0,46.0,65.6344,4.384523514872469,1,1,0,False,False,False,False,False,True,False,False,1.3442730383437738,2.0316232164746784,1.4685301291949246,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,7.75,,Q,0,25.0,25.0,7.75,2.169053700369523,1,1,0,False,True,True,False,False,True,False,False,-0.30599503231887076,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,16.0,0,0,26.0,10-17,S,0,16.0,16.0,26.0,3.295836866004329,1,1,0,True,False,False,True,False,True,False,False,-1.0132527768885755,0.0954164367952591,0.3444394801955362,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,,8,2,69.55,,S,0,21.5,21.5,65.6344,4.256321678298823,11,0,1,False,True,False,True,True,False,False,False,-0.5810397107626448,2.0316232164746784,1.3361591794576348,6.784163299176891,2.0089333664952354,5.64037224096421
0,male,,0,0,30.6958,,C,0,40.0,40.0,30.6958,3.4561841799918147,1,1,0,False,False,False,False,False,True,False,False,0.8727678752973038,0.32481412658036024,0.5100012756239033,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,25.0,0,0,7.8958,18-29,S,0,25.0,25.0,7.8958,2.1855792552411137,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.7890040358414437,-0.8019236166026618,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,39.0,0,0,13.0,30-44,S,0,39.0,39.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,True,False,False,0.7941836814562255,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,49.0,0,0,25.9292,45-59,S,1,49.0,49.0,25.9292,3.2932111997353943,1,1,1,False,False,False,True,False,False,False,True,1.5800256198670086,0.09195773829089673,0.3417284274758476,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,31.0,0,0,8.6833,30-44,S,0,31.0,31.0,8.6833,2.270402752283094,1,1,1,False,True,False,True,False,False,True,False,0.16551013072759907,-0.7505333427314803,-0.7143416664249429,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
